experiment_id,stream,namespace,dag_id,cell_id,task_count,topology_family,weight_type,target_rho_l_bin,observation_index,attempt,raw_seed,accepted,reason,rho_l,longest_path_count,rho_h_low,rho_h_high
EXP-08,development,EXP-08-development-v1,exp08_development_n16_wide_layered_lognormal_09,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,9,1,14448696005946555395,true,accepted_all_structural_and_allocator_checks,0.2857142857142857142857142857,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_00,n16_mixed_homogeneous,16,mixed,homogeneous,medium,0,0,6891921155209550579,true,accepted_all_structural_and_allocator_checks,0.4375,16,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_01,n16_mixed_homogeneous,16,mixed,homogeneous,medium,1,0,1686051615973874843,true,accepted_all_structural_and_allocator_checks,0.4375,19,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_02,n16_mixed_homogeneous,16,mixed,homogeneous,medium,2,0,6980510698665251719,true,accepted_all_structural_and_allocator_checks,0.4375,18,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_03,n16_mixed_homogeneous,16,mixed,homogeneous,medium,3,0,14702333681489227004,true,accepted_all_structural_and_allocator_checks,0.4375,10,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_04,n16_mixed_homogeneous,16,mixed,homogeneous,medium,4,0,10032884605953617922,true,accepted_all_structural_and_allocator_checks,0.4375,15,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_05,n16_mixed_homogeneous,16,mixed,homogeneous,medium,5,0,11282961605270400981,true,accepted_all_structural_and_allocator_checks,0.4375,8,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_06,n16_mixed_homogeneous,16,mixed,homogeneous,medium,6,0,11418207956019558302,true,accepted_all_structural_and_allocator_checks,0.4375,28,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_07,n16_mixed_homogeneous,16,mixed,homogeneous,medium,7,0,5658733612543205215,true,accepted_all_structural_and_allocator_checks,0.4375,20,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_08,n16_mixed_homogeneous,16,mixed,homogeneous,medium,8,0,1080775830656201899,true,accepted_all_structural_and_allocator_checks,0.4375,10,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_homogeneous_09,n16_mixed_homogeneous,16,mixed,homogeneous,medium,9,0,6574496559650787554,true,accepted_all_structural_and_allocator_checks,0.4375,13,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_00,n16_mixed_lognormal,16,mixed,lognormal,medium,0,0,5171947578396613594,true,accepted_all_structural_and_allocator_checks,0.5588235294117647058823529412,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_01,n16_mixed_lognormal,16,mixed,lognormal,medium,1,0,1750315672908140877,true,accepted_all_structural_and_allocator_checks,0.5277777777777777777777777778,3,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_02,n16_mixed_lognormal,16,mixed,lognormal,medium,2,0,11741495447640771623,true,accepted_all_structural_and_allocator_checks,0.5277777777777777777777777778,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_03,n16_mixed_lognormal,16,mixed,lognormal,medium,3,0,15814870895927915509,true,accepted_all_structural_and_allocator_checks,0.5625,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_04,n16_mixed_lognormal,16,mixed,lognormal,medium,4,0,2960558220719696472,false,rho_l_outside_target_bin,0.6046511627906976744186046512,1,,
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_04,n16_mixed_lognormal,16,mixed,lognormal,medium,4,1,15921479770104075388,true,accepted_all_structural_and_allocator_checks,0.4864864864864864864864864865,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_05,n16_mixed_lognormal,16,mixed,lognormal,medium,5,0,11128284420436153402,true,accepted_all_structural_and_allocator_checks,0.4736842105263157894736842105,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_06,n16_mixed_lognormal,16,mixed,lognormal,medium,6,0,13819415813150132931,true,accepted_all_structural_and_allocator_checks,0.4666666666666666666666666667,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_07,n16_mixed_lognormal,16,mixed,lognormal,medium,7,0,10058525034483128286,true,accepted_all_structural_and_allocator_checks,0.5,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_08,n16_mixed_lognormal,16,mixed,lognormal,medium,8,0,15323238935419448168,true,accepted_all_structural_and_allocator_checks,0.5333333333333333333333333333,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_mixed_lognormal_09,n16_mixed_lognormal,16,mixed,lognormal,medium,9,0,6463274934411137084,true,accepted_all_structural_and_allocator_checks,0.5517241379310344827586206897,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_00,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,0,0,17819167305547664075,true,accepted_all_structural_and_allocator_checks,0.75,4,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_01,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,1,0,9742332261410972799,true,accepted_all_structural_and_allocator_checks,0.75,8,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_02,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,2,0,11206593557265370539,true,accepted_all_structural_and_allocator_checks,0.75,8,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_03,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,3,0,9957960006125367261,true,accepted_all_structural_and_allocator_checks,0.75,4,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_04,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,4,0,8941599563636797427,true,accepted_all_structural_and_allocator_checks,0.75,5,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_05,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,5,0,16439568972505228051,true,accepted_all_structural_and_allocator_checks,0.75,4,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_06,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,6,0,14936605021339913595,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_07,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,7,0,4990932940105784104,true,accepted_all_structural_and_allocator_checks,0.75,6,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_08,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,8,0,18174508171552210475,true,accepted_all_structural_and_allocator_checks,0.75,5,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_homogeneous_09,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,9,0,8863028864286103614,true,accepted_all_structural_and_allocator_checks,0.75,8,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_00,n16_chain_like_lognormal,16,chain_like,lognormal,high,0,0,8662804955086174676,true,accepted_all_structural_and_allocator_checks,0.8461538461538461538461538462,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_01,n16_chain_like_lognormal,16,chain_like,lognormal,high,1,0,49810276777757400,true,accepted_all_structural_and_allocator_checks,0.8648648648648648648648648649,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_02,n16_chain_like_lognormal,16,chain_like,lognormal,high,2,0,13302104608999507200,true,accepted_all_structural_and_allocator_checks,0.7727272727272727272727272727,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_03,n16_chain_like_lognormal,16,chain_like,lognormal,high,3,0,11851953076886229885,true,accepted_all_structural_and_allocator_checks,0.8611111111111111111111111111,3,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_04,n16_chain_like_lognormal,16,chain_like,lognormal,high,4,0,16139139890637799704,true,accepted_all_structural_and_allocator_checks,0.8214285714285714285714285714,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_05,n16_chain_like_lognormal,16,chain_like,lognormal,high,5,0,17715835465549864047,true,accepted_all_structural_and_allocator_checks,0.8333333333333333333333333333,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_06,n16_chain_like_lognormal,16,chain_like,lognormal,high,6,0,8484826905370332698,true,accepted_all_structural_and_allocator_checks,0.8048780487804878048780487805,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_07,n16_chain_like_lognormal,16,chain_like,lognormal,high,7,0,1552404524206976468,true,accepted_all_structural_and_allocator_checks,0.8235294117647058823529411765,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_08,n16_chain_like_lognormal,16,chain_like,lognormal,high,8,0,17426230744075623808,true,accepted_all_structural_and_allocator_checks,0.7368421052631578947368421053,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n16_chain_like_lognormal_09,n16_chain_like_lognormal,16,chain_like,lognormal,high,9,0,12224897144595885316,true,accepted_all_structural_and_allocator_checks,0.7777777777777777777777777778,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_00,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,0,0,10918342294179567658,true,accepted_all_structural_and_allocator_checks,0.1875,197,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_01,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,1,0,1719685492016890974,true,accepted_all_structural_and_allocator_checks,0.1875,249,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_02,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,2,0,5766073317484631632,true,accepted_all_structural_and_allocator_checks,0.1875,278,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_03,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,3,0,8176835150918086213,true,accepted_all_structural_and_allocator_checks,0.1875,187,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_04,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,4,0,5196636787073099120,true,accepted_all_structural_and_allocator_checks,0.1875,159,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_05,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,5,0,1053356486044569644,true,accepted_all_structural_and_allocator_checks,0.1875,196,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_06,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,6,0,14281641763491088000,true,accepted_all_structural_and_allocator_checks,0.1875,243,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_07,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,7,0,6713735627747954259,true,accepted_all_structural_and_allocator_checks,0.1875,219,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_08,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,8,0,3012455660871254828,true,accepted_all_structural_and_allocator_checks,0.1875,149,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_homogeneous_09,n32_wide_layered_homogeneous,32,wide_layered,homogeneous,low,9,0,7963305420305158810,true,accepted_all_structural_and_allocator_checks,0.1875,156,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_00,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,0,0,2114642015716433932,true,accepted_all_structural_and_allocator_checks,0.2571428571428571428571428571,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_01,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,1,0,4447579515041655871,true,accepted_all_structural_and_allocator_checks,0.2597402597402597402597402597,3,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_02,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,2,0,13324766453842876264,true,accepted_all_structural_and_allocator_checks,0.2898550724637681159420289855,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_03,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,3,0,9675478958460607652,false,rho_l_outside_target_bin,0.3048780487804878048780487805,1,,
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_03,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,3,1,17132592746462812306,true,accepted_all_structural_and_allocator_checks,0.2428571428571428571428571429,4,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_04,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,4,0,2015231185456943640,true,accepted_all_structural_and_allocator_checks,0.2533333333333333333333333333,6,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_05,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,5,0,5606624765268641817,true,accepted_all_structural_and_allocator_checks,0.2820512820512820512820512821,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_06,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,6,0,2069536563002794725,true,accepted_all_structural_and_allocator_checks,0.2739726027397260273972602740,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_07,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,7,0,4068276356181942233,true,accepted_all_structural_and_allocator_checks,0.2702702702702702702702702703,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_08,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,8,0,4180323231201414688,true,accepted_all_structural_and_allocator_checks,0.2894736842105263157894736842,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_wide_layered_lognormal_09,n32_wide_layered_lognormal,32,wide_layered,lognormal,low,9,0,12970238715638896004,true,accepted_all_structural_and_allocator_checks,0.2676056338028169014084507042,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_00,n32_mixed_homogeneous,32,mixed,homogeneous,medium,0,0,738425853637588441,true,accepted_all_structural_and_allocator_checks,0.4375,80,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_01,n32_mixed_homogeneous,32,mixed,homogeneous,medium,1,0,7828570684008969939,true,accepted_all_structural_and_allocator_checks,0.4375,148,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_02,n32_mixed_homogeneous,32,mixed,homogeneous,medium,2,0,14836035214305504263,true,accepted_all_structural_and_allocator_checks,0.4375,276,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_03,n32_mixed_homogeneous,32,mixed,homogeneous,medium,3,0,12295590641114770869,true,accepted_all_structural_and_allocator_checks,0.4375,288,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_04,n32_mixed_homogeneous,32,mixed,homogeneous,medium,4,0,14596177529728921429,true,accepted_all_structural_and_allocator_checks,0.4375,384,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_05,n32_mixed_homogeneous,32,mixed,homogeneous,medium,5,0,1622574050952623467,true,accepted_all_structural_and_allocator_checks,0.4375,146,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_06,n32_mixed_homogeneous,32,mixed,homogeneous,medium,6,0,3203213534201945254,true,accepted_all_structural_and_allocator_checks,0.4375,335,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_07,n32_mixed_homogeneous,32,mixed,homogeneous,medium,7,0,11693441390720790409,true,accepted_all_structural_and_allocator_checks,0.4375,50,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_08,n32_mixed_homogeneous,32,mixed,homogeneous,medium,8,0,3532922753400157506,true,accepted_all_structural_and_allocator_checks,0.4375,276,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_homogeneous_09,n32_mixed_homogeneous,32,mixed,homogeneous,medium,9,0,16884499607937220114,true,accepted_all_structural_and_allocator_checks,0.4375,50,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_00,n32_mixed_lognormal,32,mixed,lognormal,medium,0,0,12556405330048028575,true,accepted_all_structural_and_allocator_checks,0.5211267605633802816901408451,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_01,n32_mixed_lognormal,32,mixed,lognormal,medium,1,0,13275127081822464552,true,accepted_all_structural_and_allocator_checks,0.5176470588235294117647058824,4,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_02,n32_mixed_lognormal,32,mixed,lognormal,medium,2,0,4360407468992882515,true,accepted_all_structural_and_allocator_checks,0.4857142857142857142857142857,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_03,n32_mixed_lognormal,32,mixed,lognormal,medium,3,0,5471812999268302665,true,accepted_all_structural_and_allocator_checks,0.4729729729729729729729729730,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_04,n32_mixed_lognormal,32,mixed,lognormal,medium,4,0,3987842046000546329,true,accepted_all_structural_and_allocator_checks,0.5492957746478873239436619718,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_05,n32_mixed_lognormal,32,mixed,lognormal,medium,5,0,6152753034522666563,true,accepted_all_structural_and_allocator_checks,0.5285714285714285714285714286,12,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_06,n32_mixed_lognormal,32,mixed,lognormal,medium,6,0,11751087594940163540,true,accepted_all_structural_and_allocator_checks,0.5064935064935064935064935065,4,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_07,n32_mixed_lognormal,32,mixed,lognormal,medium,7,0,6780508115432838374,true,accepted_all_structural_and_allocator_checks,0.4920634920634920634920634921,4,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_08,n32_mixed_lognormal,32,mixed,lognormal,medium,8,0,11967616930183444370,true,accepted_all_structural_and_allocator_checks,0.5135135135135135135135135135,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_09,n32_mixed_lognormal,32,mixed,lognormal,medium,9,0,8495253321057000070,false,rho_l_outside_target_bin,0.6133333333333333333333333333,1,,
EXP-08,development,EXP-08-development-v1,exp08_development_n32_mixed_lognormal_09,n32_mixed_lognormal,32,mixed,lognormal,medium,9,1,17097268213221262540,true,accepted_all_structural_and_allocator_checks,0.5185185185185185185185185185,3,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_00,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,0,0,12353772293892794302,true,accepted_all_structural_and_allocator_checks,0.75,23,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_01,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,1,0,10243521954516565342,true,accepted_all_structural_and_allocator_checks,0.75,9,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_02,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,2,0,10016023248341700177,true,accepted_all_structural_and_allocator_checks,0.75,6,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_03,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,3,0,11062170523975246792,true,accepted_all_structural_and_allocator_checks,0.75,11,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_04,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,4,0,11833642831398770123,true,accepted_all_structural_and_allocator_checks,0.75,7,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_05,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,5,0,13657183607391398755,true,accepted_all_structural_and_allocator_checks,0.75,13,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_06,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,6,0,3555952540025707538,true,accepted_all_structural_and_allocator_checks,0.75,24,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_07,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,7,0,9102064692576291038,true,accepted_all_structural_and_allocator_checks,0.75,25,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_08,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,8,0,2846352671633235630,true,accepted_all_structural_and_allocator_checks,0.75,12,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_homogeneous_09,n32_chain_like_homogeneous,32,chain_like,homogeneous,high,9,0,1622086387801746307,true,accepted_all_structural_and_allocator_checks,0.75,11,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_00,n32_chain_like_lognormal,32,chain_like,lognormal,high,0,0,1438406454103981161,true,accepted_all_structural_and_allocator_checks,0.7313432835820895522388059701,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_01,n32_chain_like_lognormal,32,chain_like,lognormal,high,1,0,9493792207511811315,true,accepted_all_structural_and_allocator_checks,0.7903225806451612903225806452,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_02,n32_chain_like_lognormal,32,chain_like,lognormal,high,2,0,10370550109883336864,true,accepted_all_structural_and_allocator_checks,0.7840909090909090909090909091,3,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_03,n32_chain_like_lognormal,32,chain_like,lognormal,high,3,0,17430861053791321885,true,accepted_all_structural_and_allocator_checks,0.8133333333333333333333333333,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_04,n32_chain_like_lognormal,32,chain_like,lognormal,high,4,0,4893051585684737829,true,accepted_all_structural_and_allocator_checks,0.8043478260869565217391304348,3,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_05,n32_chain_like_lognormal,32,chain_like,lognormal,high,5,0,12561993028346671646,true,accepted_all_structural_and_allocator_checks,0.765625,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_06,n32_chain_like_lognormal,32,chain_like,lognormal,high,6,0,3084392108550742023,true,accepted_all_structural_and_allocator_checks,0.8428571428571428571428571429,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_07,n32_chain_like_lognormal,32,chain_like,lognormal,high,7,0,3841754917421555459,true,accepted_all_structural_and_allocator_checks,0.7662337662337662337662337662,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_08,n32_chain_like_lognormal,32,chain_like,lognormal,high,8,0,721754908403956899,true,accepted_all_structural_and_allocator_checks,0.7714285714285714285714285714,3,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n32_chain_like_lognormal_09,n32_chain_like_lognormal,32,chain_like,lognormal,high,9,0,16014399556594761386,true,accepted_all_structural_and_allocator_checks,0.8064516129032258064516129032,2,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_00,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,0,0,11032691495223575310,true,accepted_all_structural_and_allocator_checks,0.203125,58755,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_01,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,1,0,15250752096336821545,true,accepted_all_structural_and_allocator_checks,0.203125,24912,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_02,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,2,0,6538101993227424155,true,accepted_all_structural_and_allocator_checks,0.203125,31232,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_03,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,3,0,16579443963456519156,true,accepted_all_structural_and_allocator_checks,0.203125,65408,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_04,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,4,0,9936312824772139464,true,accepted_all_structural_and_allocator_checks,0.203125,91901,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_05,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,5,0,17458546345001982647,true,accepted_all_structural_and_allocator_checks,0.203125,86287,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_06,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,6,0,14546315053513068708,true,accepted_all_structural_and_allocator_checks,0.203125,26511,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_07,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,7,0,1385390367562125463,true,accepted_all_structural_and_allocator_checks,0.203125,31496,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_08,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,8,0,13871700827216544728,true,accepted_all_structural_and_allocator_checks,0.203125,28247,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_homogeneous_09,n64_wide_layered_homogeneous,64,wide_layered,homogeneous,low,9,0,13530487952403467256,true,accepted_all_structural_and_allocator_checks,0.203125,30044,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_lognormal_00,n64_wide_layered_lognormal,64,wide_layered,lognormal,low,0,0,16062140190463874154,true,accepted_all_structural_and_allocator_checks,0.2905405405405405405405405405,1,0.3,0.7
EXP-08,development,EXP-08-development-v1,exp08_development_n64_wide_layered_lognormal_01,n64_wide_layered_lognormal,64,wide_layered,lognormal,low,1,0,10719278209303815715,true,accepted_all_structural_and_allocator_checks,0.2790697674418604651162790698,1,0.3,0.7
